procset,wid,sin,rep,key,x_value,y_value,type
tomo2D,0,25,2,t,0.6686074623166318,16.518616453326974,FK
tomo2D,0,25,2,t,0.9962028904840283,22.036795938619903,FK
tomo2D,0,25,2,t,1.4848198002930268,26.94932157796605,FK
tomo2D,0,26,1,t,0.0744968414787382,8.779706199562495,FK
tomo2D,0,26,1,t,0.3410120341492352,11.53879594220896,FK
tomo2D,0,26,1,t,0.6963697867375976,16.04755235092392,FK
tomo2D,0,26,1,t,1.0739373988627325,21.094667733813793,FK
tomo2D,0,26,1,t,1.4570574758720607,26.343667732019266,FK
tomo2D,0,26,2,t,0.08560223661582056,9.721834404368604,FK
tomo2D,0,26,2,t,0.4909285860224506,13.69223183890864,FK
tomo2D,0,26,2,t,0.779656760000495,17.393449786361217,FK
tomo2D,0,26,2,t,1.0850423286311188,21.36384722090125,FK
tomo2D,0,26,2,t,1.4126377567985156,25.26694978366942,FK
tomo2D,0,27,1,t,0.035627958498949786,8.03946261007198,FK
tomo2D,0,27,1,t,0.19109548227601986,12.48092414701507,FK
tomo2D,0,27,1,t,0.45761379671729163,16.518616453326974,FK
tomo2D,0,27,1,t,0.7352370409269497,23.31539850228534,FK
tomo2D,0,27,1,t,0.8573912683791994,28.093334398087755,FK
tomo2D,0,27,2,t,0.08560223661582056,8.577821584246898,FK
tomo2D,0,27,2,t,0.2410676662337583,12.75010363410253,FK
tomo2D,0,27,2,t,0.5242433753276096,17.662629273448676,FK
tomo2D,0,27,2,t,0.7407895058111429,24.257526707091447,FK
tomo2D,0,27,2,t,0.8462863386108129,28.429808756947075,FK
tomo2D,0,28,1,t,0.06339144634165578,9.048885686649953,FK
tomo2D,0,28,1,t,0.39653668299116684,13.153872864733719,FK
tomo2D,0,28,1,t,0.6963697867375976,15.509193376748994,FK
tomo2D,0,28,1,t,1.123909582820471,20.55630875963887,FK
tomo2D,0,28,1,t,1.4515050109878675,25.065065168353826,FK
tomo2D,0,28,2,t,0.14667576320247455,10.192898506771659,FK
tomo2D,0,28,2,t,0.44650886694890535,13.355757480049315,FK
tomo2D,0,28,2,t,0.7629993653479156,16.11484722269578,FK
tomo2D,0,28,2,t,1.151671907241437,21.09466773381379,FK
tomo2D,0,28,2,t,1.495924730061413,25.53612927075688,FK
tomo2D,0,29,1,t,0.05228605120457336,8.44323184070317,FK
tomo2D,0,29,1,t,0.35766942880181474,15.038129274345941,FK
tomo2D,0,29,1,t,0.5575581646327685,19.345001067745304,FK
tomo2D,0,29,1,t,0.6797123920850181,24.25752670709145,FK
tomo2D,0,29,1,t,0.8573912683791994,28.29521901340335,FK
tomo2D,0,29,2,t,0.05783874877311457,8.847001071334361,FK
tomo2D,0,29,2,t,0.3299071043808489,14.432475428399156,FK
tomo2D,0,29,2,t,0.535348305095996,18.402872862939194,FK
tomo2D,0,29,2,t,0.6241877432430865,23.382693374057204,FK
tomo2D,0,29,2,t,0.7629993653479156,26.343667732019266,FK
tomo2D,0,29,2,t,0.8573912683791994,29.035462602893865,FK
tomo2D,0,30,1,t,0.08560223661582056,9.250770301965549,FK
tomo2D,0,30,1,t,0.5853204890537343,14.567065171942884,FK
tomo2D,0,30,1,t,0.9684405660630624,19.3450010677453,FK
tomo2D,0,30,1,t,1.2238539507359483,22.642449784566686,FK
tomo2D,0,30,1,t,1.5347919842507651,26.612847219106722,FK
tomo2D,0,30,2,t,0.041180656067490995,8.375936968931304,FK
tomo2D,0,30,2,t,0.6463976027798591,15.038129274345941,FK
tomo2D,0,30,2,t,0.9962028904840284,19.614180554832764,FK
tomo2D,0,30,2,t,1.2793785995778795,23.382693374057204,FK
tomo2D,0,30,2,t,1.5070296598297994,25.939898501388075,FK
tomo2D,0,31,1,t,0.05783874877311457,7.904872866528249,FK
tomo2D,0,31,1,t,0.39653668299116684,16.249436966239514,FK
tomo2D,0,31,1,t,0.5631106295169618,20.690898503182606,FK
tomo2D,0,31,1,t,0.6852648569692112,23.382693374057204,FK
tomo2D,0,31,1,t,0.8518388034950063,29.30464208998133,FK
tomo2D,0,31,2,t,0.030075260930408576,7.8375779947563835,FK
tomo2D,0,31,2,t,0.3909842181069737,16.182142094467647,FK
tomo2D,0,31,2,t,0.535348305095996,20.219834400779543,FK
tomo2D,0,31,2,t,0.6575025325482455,22.777039528110414,FK
tomo2D,0,31,2,t,0.8462863386108129,29.43923183352505,FK
tomo2D,0,32,1,t,0.0744968414787382,9.183475430193685,FK
tomo2D,0,32,1,t,0.5631106295169618,14.297885684855427,FK
tomo2D,0,32,1,t,0.9406782416420968,18.87393696534225,FK
tomo2D,0,32,1,t,1.2460638102727206,23.248103630513473,FK
tomo2D,0,32,1,t,1.49037226517722,26.41096260379113,FK
tomo2D,0,32,2,t,0.05228605120457336,8.779706199562494,FK
tomo2D,0,32,2,t,0.5742155592853481,14.63436004371475,FK
tomo2D,0,32,2,t,1.0739373988627325,20.623603631410734,FK
tomo2D,0,32,2,t,1.401532827030129,25.334244655441285,FK
tomo2D,0,32,2,t,1.5347919842507651,26.949321577966046,FK
tomo2D,0,33,1,t,0.046733353636032204,7.702988251212654,FK
